review,rating,date,bank,source,review_clean,vader_compound,sentiment_vader,sent_label,sent_score,text,theme_primary
"""Why don’t your ATMs support account-to-account transfers like other countries( Kenya, Nigeria , South africa)""",4,2025-06-06,CBE,google_play,"""why don’t your atms support account-to-account transfers like other countries( kenya, nigeria , south africa)""",0.6369,positive,negative,0.9964652061462402,"""why don’t your atms support account-to-account transfers like other countries( kenya, nigeria , south africa)""",Service & Charges
what is this app problem???,1,2025-06-05,CBE,google_play,what is this app problem???,-0.5007,negative,negative,0.9996225833892822,what is this app problem???,Ease of Use / User Experience
the app is proactive and a good connections.,5,2025-06-05,CBE,google_play,the app is proactive and a good connections.,0.6908,positive,positive,0.9998679161071776,the app is proactive and a good connections.,Transactions & History
I cannot send to cbebirr app. through this app.,3,2025-06-05,CBE,google_play,i cannot send to cbebirr app. through this app.,0.0,neutral,negative,0.9953354001045228,i cannot send to cbebirr app. through this app.,App Speed & Performance
not functional,1,2025-06-05,CBE,google_play,not functional,0.0,neutral,negative,0.999778687953949,not functional,Digital Payments / Telebirr Integration
"everytime you uninstall the app you have to reach them out physically. very oldy! if that's one of security layer, they'd check for fraud attempt via app source directly(source:- app store, play store ... etc) implicitly ! we are in 2025, physical presence for every app install is traditional(traditionally very rare).",1,2025-06-04,CBE,google_play,"everytime you uninstall the app you have to reach them out physically. very oldy! if that's one of security layer, they'd check for fraud attempt via app source directly(source:- app store, play store ... etc) implicitly ! we are in 2025, physical presence for every app install is traditional(traditionally very rare).",0.1739,positive,negative,0.9905162453651428,"everytime you uninstall the app you have to reach them out physically. very oldy! if that's one of security layer, they'd check for fraud attempt via app source directly(source:- app store, play store ... etc) implicitly ! we are in 2025, physical presence for every app install is traditional(traditionally very rare).",Service & Charges
አካውንት የምናስገባበት ቦታ ስም ጽፈን ነው ከዚህ በፊት የላክንባቸውን አካዉንቶች የምንፈልገዉ ነገር ግን አዲስ አካውንቶች mr ብለዉ የሚጀምሩ በዝተዋል ግን አፕልኬሽኑ space ስንጽፍ አይቀበልም ቢስተካከል,4,2025-06-04,CBE,google_play,አካውንት የምናስገባበት ቦታ ስም ጽፈን ነው ከዚህ በፊት የላክንባቸውን አካዉንቶች የምንፈልገዉ ነገር ግን አዲስ አካውንቶች mr ብለዉ የሚጀምሩ በዝተዋል ግን አፕልኬሽኑ space ስንጽፍ አይቀበልም ቢስተካከል,0.0,neutral,negative,0.9616847634315492,አካውንት የምናስገባበት ቦታ ስም ጽፈን ነው ከዚህ በፊት የላክንባቸውን አካዉንቶች የምንፈልገዉ ነገር ግን አዲስ አካውንቶች mr ብለዉ የሚጀምሩ በዝተዋል ግን አፕልኬሽኑ space ስንጽፍ አይቀበልም ቢስተካከል,Transactions & History
Best Mobile Banking app ever,5,2025-06-04,CBE,google_play,best mobile banking app ever,0.6369,positive,positive,0.9997294545173644,best mobile banking app ever,App Speed & Performance
it was good app but it have some issues like it doesnt give me the right amount that I have in the bank and have some issues in transferring,2,2025-06-04,CBE,google_play,it was good app but it have some issues like it doesnt give me the right amount that i have in the bank and have some issues in transferring,0.6369,positive,negative,0.998119294643402,it was good app but it have some issues like it doesnt give me the right amount that i have in the bank and have some issues in transferring,Ease of Use / User Experience
👌👍,5,2025-06-04,CBE,google_play,👌👍,0.0,neutral,negative,0.6970565915107727,👌👍,Transactions & History
very niec,5,2025-06-04,CBE,google_play,very niec,0.0,neutral,positive,0.5192620754241943,very niec,App Speed & Performance
best app of finance,5,2025-06-04,CBE,google_play,best app of finance,0.6369,positive,positive,0.9996503591537476,best app of finance,Ease of Use / User Experience
yetemeta,1,2025-06-03,CBE,google_play,yetemeta,0.0,neutral,positive,0.6553664803504944,yetemeta,Transactions & History
it is not safety,1,2025-06-03,CBE,google_play,it is not safety,-0.3252,negative,negative,0.9997867941856384,it is not safety,Service & Charges
NICE bank,5,2025-06-03,CBE,google_play,nice bank,0.4215,positive,positive,0.999805510044098,nice bank,App Speed & Performance
it is like a childish app make it better the worst I have ever seen,1,2025-06-02,CBE,google_play,it is like a childish app make it better the worst i have ever seen,-0.2263,negative,negative,0.9997958540916444,it is like a childish app make it better the worst i have ever seen,App Speed & Performance
"It's a problem solver application, go ahead CBE, I love so much.",5,2025-06-02,CBE,google_play,"it's a problem solver application, go ahead cbe, i love so much.",0.3612,positive,positive,0.9997678399086,"it's a problem solver application, go ahead cbe, i love so much.",Ease of Use / User Experience
It's good but try to make it facilitate for your client,4,2025-06-02,CBE,google_play,it's good but try to make it facilitate for your client,0.2382,positive,positive,0.949176788330078,it's good but try to make it facilitate for your client,Service & Charges
Awesome bank,5,2025-06-01,CBE,google_play,awesome bank,0.6249,positive,positive,0.99984610080719,awesome bank,App Speed & Performance
this app has developed in a very good ways but there are some comments I need to make 1- preventing the screenshot likely not good for someone like me coz I need to make screenshot for quicker evidence. 2-it would be good if you make us to access recent transaction histories for 30 days coz we don't have to go to the Bank's in person to see old transactions or add colander category so user can easily access old transactions through colanders.,5,2025-05-31,CBE,google_play,this app has developed in a very good ways but there are some comments i need to make 1- preventing the screenshot likely not good for someone like me coz i need to make screenshot for quicker evidence. 2-it would be good if you make us to access recent transaction histories for 30 days coz we don't have to go to the bank's in person to see old transactions or add colander category so user can easily access old transactions through colanders.,0.9536,positive,negative,0.9983141422271729,this app has developed in a very good ways but there are some comments i need to make 1- preventing the screenshot likely not good for someone like me coz i need to make screenshot for quicker evidence. 2-it would be good if you make us to access recent transaction histories for 30 days coz we don't have to go to the bank's in person to see old transactions or add colander category so user can easily access old transactions through colanders.,Service & Charges
Masha alla,5,2025-05-31,CBE,google_play,masha alla,0.0,neutral,negative,0.9514626860618592,masha alla,Digital Payments / Telebirr Integration
"Recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still I'm afraid now to send again",2,2025-05-31,CBE,google_play,"recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still i'm afraid now to send again",-0.3174,negative,negative,0.9991102814674376,"recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still i'm afraid now to send again",Ease of Use / User Experience
better service,5,2025-05-31,CBE,google_play,better service,0.4404,positive,positive,0.9982219338417052,better service,App Speed & Performance
"it,s good app and time manager 👍",5,2025-05-30,CBE,google_play,"it,s good app and time manager 👍",0.4404,positive,positive,0.999837040901184,"it,s good app and time manager 👍",Service & Charges
malkaamuu Jiidhaa Namoo,5,2025-05-30,CBE,google_play,malkaamuu jiidhaa namoo,0.0,neutral,negative,0.9887813329696656,malkaamuu jiidhaa namoo,Service & Charges
lower system everything,3,2025-05-30,CBE,google_play,lower system everything,-0.296,negative,negative,0.9993475079536438,lower system everything,Digital Payments / Telebirr Integration
Nice!,5,2025-05-30,CBE,google_play,nice!,0.4753,positive,positive,0.999863862991333,nice!,App Speed & Performance
Keep it up My CBE,5,2025-05-29,CBE,google_play,keep it up my cbe,0.0,neutral,positive,0.9996104836463928,keep it up my cbe,App Speed & Performance
